customer_id,final_score,churn_prob,purchase_prob,expected_revenue,selected,customer_segment,engagement_segment,age,gender,location,acquisition_channel
C06692,0.0,0.5695501927572204,0.0004100725010986,0.0,0,low,No Interaction,40,male,Bangalore,ads
C01922,0.0,0.5688510247385998,0.0004962965584004,0.0,0,low,No Interaction,39,male,Bangalore,referral
C01658,0.0,0.5533003337177089,0.0003145146414094,0.0,0,medium,No Interaction,36,male,Kolkata,organic
C03786,0.0,0.5327330152041524,0.0005092469614059,0.0,0,high,No Interaction,36,female,Kolkata,ads
C03203,0.0,0.5478150293418159,0.000200290342107,0.0,0,medium,No Interaction,25,female,Mumbai,organic
C02021,0.0,0.5233104667482745,0.0001928379194483,0.0,0,medium,No Interaction,50,male,Ahmedabad,referral
C02752,0.0,0.5278451238477262,5.008257254409779e-05,0.0,0,medium,No Interaction,44,male,Kolkata,ads
C05666,0.0,0.551382610374754,1.9540329607816165e-05,0.0,0,low,No Interaction,25,male,Mumbai,ads
C06090,0.0,0.4897912686151547,0.0003011875161707,0.0,0,medium,No Interaction,47,female,Jaipur,referral
C03226,0.0,0.5751513715106443,0.0001356568658392,0.0,0,medium,No Interaction,47,male,Jaipur,ads
C04344,0.0,0.4851709008450576,0.0001504070405924,0.0,0,low,No Interaction,34,female,Ahmedabad,ads
C01814,0.0,0.5209457014738369,9.85707484147655e-05,0.0,0,high,No Interaction,39,female,Hyderabad,organic
C07994,0.0,0.573357115075175,0.000303109508,0.0,0,medium,No Interaction,39,female,Kolkata,organic
C01487,0.0,0.5548909081942105,0.000529158682105,0.0,0,medium,No Interaction,35,female,Chennai,ads
C07150,0.0,0.5067596115425871,4.368845630885856e-05,0.0,0,low,No Interaction,40,male,Chennai,ads
C01812,0.0,0.5242161945644717,0.0005718597626097,0.0,0,high,No Interaction,28,female,Bangalore,referral
C05677,0.0,0.5466191513646638,0.0005846696778144,0.0,0,high,No Interaction,43,female,Ahmedabad,ads
C05768,0.0,0.5382439106614583,0.0004513144489266,0.0,0,medium,No Interaction,43,female,Chennai,ads
C05965,0.0,0.5267254909726878,0.0002738977991591,0.0,0,medium,No Interaction,27,female,Ahmedabad,ads
C06488,0.0,0.5313451720236212,0.0002796343535649,0.0,0,high,No Interaction,34,male,Chennai,ads
C06002,0.0,0.5447875009200176,6.385042586225892e-05,0.0,0,medium,No Interaction,40,male,Ahmedabad,organic
C02378,0.0,0.5448755831952166,3.793260101813922e-05,0.0,0,medium,No Interaction,37,female,Jaipur,ads
C03719,0.0,0.530249932476134,4.965836428894937e-05,0.0,0,low,No Interaction,30,male,Delhi,ads
C04333,0.0,0.5133216415108571,0.0001603768434908,0.0,0,medium,No Interaction,33,male,Mumbai,ads
C06980,0.0,0.5394310893515885,3.9217438907450925e-05,0.0,0,low,No Interaction,34,female,Bangalore,ads
C07653,0.0,0.4896995197122374,0.0001248266040452,0.0,0,low,No Interaction,35,male,Mumbai,organic
C07269,0.0,0.5452535620590678,6.407441305822216e-05,0.0,0,medium,No Interaction,45,male,Pune,referral
C03595,0.0,0.5365007581418177,0.0001571781633584,0.0,0,medium,No Interaction,39,male,Jaipur,ads
C07429,0.0,0.5335256369089955,5.089069999105896e-05,0.0,0,medium,No Interaction,63,male,Bhubaneswar,organic
C05718,0.0,0.5376605653561122,0.0002584697135631,0.0,0,low,No Interaction,30,other,Jaipur,referral
C07358,0.0,0.5336645076304134,0.0002423952518083,0.0,0,low,No Interaction,31,female,Bangalore,organic
C07332,0.0,0.5121126157816838,0.0002642465004495,0.0,0,low,No Interaction,42,female,Kolkata,organic
C02807,0.0,0.5169631217777613,0.0004091837074516,0.0,0,low,No Interaction,37,male,Kolkata,ads
C05716,0.0,0.5123864737289152,0.0002274657256093,0.0,0,low,No Interaction,31,male,Hyderabad,organic
C06834,0.0,0.5366321600680086,4.179337531510743e-05,0.0,0,low,No Interaction,19,female,Hyderabad,ads
C01513,0.0,0.5489268783166117,2.454963971748928e-05,0.0,0,low,No Interaction,30,female,Mumbai,ads
C02029,0.0,0.5733610279709372,0.00032987004909,0.0,0,low,No Interaction,40,female,Hyderabad,ads
C01272,0.0,0.5494608119623325,6.022957343911859e-05,0.0,0,medium,No Interaction,35,female,Bangalore,ads
C07323,0.0,0.5307061962210224,0.0002821713406634,0.0,0,medium,No Interaction,18,male,Mumbai,organic
C05087,0.0,0.5482490580837271,2.420771952850382e-05,0.0,0,low,No Interaction,18,male,Chennai,organic
C01363,0.0,0.5320995375817172,6.385512676708251e-05,0.0,0,low,No Interaction,44,male,Jaipur,organic
C02264,0.0,0.5539864171090506,4.9130750010791055e-05,0.0,0,medium,No Interaction,38,male,Jaipur,ads
C05233,0.0,0.5346223734924977,0.0002526539579711,0.0,0,low,No Interaction,36,female,Jaipur,ads
C07867,0.0,0.5320270771223141,0.0001661592653325,0.0,0,low,No Interaction,18,male,Mumbai,organic
C03856,0.0,0.5338983705068059,0.0002428199647227,0.0,0,low,No Interaction,41,female,Bhubaneswar,ads
C07164,0.0,0.5088005102050818,0.0001732771122411,0.0,0,high,No Interaction,45,female,Hyderabad,organic
C07773,0.0,0.6030335859964756,9.423341980876803e-05,0.0,0,low,No Interaction,49,male,Mumbai,ads
C01522,0.0,0.5334347352252515,0.0005119277653587,0.0,0,medium,No Interaction,40,male,Delhi,ads
C06649,0.0,0.5362240723743269,3.728502486465212e-05,0.0,0,low,No Interaction,21,female,Mumbai,ads
C03070,0.0,0.579811195499994,0.0002912813333066,0.0,0,medium,No Interaction,22,female,Ahmedabad,organic
C05001,0.0,0.5452253964208555,0.0006296267611462,0.0,0,medium,No Interaction,36,male,Ahmedabad,referral
C03747,0.0,0.5431516868803793,8.35192172493811e-05,0.0,0,high,No Interaction,21,female,Ahmedabad,organic
C06881,0.0,0.5775200008116321,0.0002862267183749,0.0,0,medium,No Interaction,35,male,Mumbai,organic
C04141,0.0,0.5294525625733202,0.0001629899377165,0.0,0,low,No Interaction,18,female,Pune,referral
C06826,0.0,0.5672408627374586,0.0005335274420777,0.0,0,low,No Interaction,44,male,Jaipur,ads
C04892,0.0,0.5683500239019018,0.0001648525320906,0.0,0,low,No Interaction,28,female,Delhi,referral
C04828,0.0,0.5682588819954895,0.0001072844480774,0.0,0,medium,No Interaction,31,male,Hyderabad,organic
C05160,0.0,0.5724334163391395,0.0003985388506677,0.0,0,high,No Interaction,45,male,Hyderabad,ads
C06022,0.0,0.5749178182188066,0.000124431757655,0.0,0,low,No Interaction,25,male,Ahmedabad,organic
C06284,0.0,0.5241639210572304,0.000265497539028,0.0,0,medium,No Interaction,38,female,Bangalore,organic
C01899,0.0,0.5346079531120478,0.0005620102198121,0.0,0,medium,No Interaction,46,female,Bangalore,ads
C05807,0.0,0.5516979650571273,4.807496555628478e-05,0.0,0,low,No Interaction,30,male,Mumbai,ads
C03585,0.0,0.5486438306465199,5.1359006864485625e-05,0.0,0,high,No Interaction,29,female,Delhi,organic
C04501,0.0,0.5736342669613642,8.603782999186804e-05,0.0,0,medium,No Interaction,33,female,Chennai,ads
C05242,0.0,0.5433848628454141,8.366557876738987e-05,0.0,0,medium,No Interaction,23,male,Jaipur,organic
C06466,0.0,0.5165177029795216,3.671375608455761e-05,0.0,0,low,No Interaction,51,male,Ahmedabad,organic
C01390,0.0,0.5450240769870608,0.0002134438430619,0.0,0,high,No Interaction,36,female,Pune,ads
C02947,0.0,0.556569781725855,4.582841433015347e-05,0.0,0,low,No Interaction,37,male,Hyderabad,ads
C03202,0.0,0.5354559661338212,0.0002452269991107,0.0,0,medium,No Interaction,21,male,Bangalore,referral
C07297,0.0,0.5383573223946958,0.0002387507144746,0.0,0,medium,No Interaction,28,female,Kolkata,organic
C01979,0.0,0.5293258922247286,4.320555095886439e-05,0.0,0,high,No Interaction,34,female,Kolkata,ads
C05780,0.0,0.5788990239141764,0.0003147860823019,0.0,0,medium,No Interaction,25,male,Chennai,organic
C02428,0.0,0.5071563833277076,0.0001711665288451,0.0,0,medium,No Interaction,28,female,Hyderabad,organic
C04468,0.0,0.574042677731516,0.0004034519364303,0.0,0,medium,No Interaction,42,male,Kolkata,organic
C06580,0.0,0.5450165747883386,5.8772142177842246e-05,0.0,0,medium,No Interaction,46,female,Chennai,ads
C01593,0.0,0.5241679289738779,0.0002005091960989,0.0,0,low,No Interaction,53,female,Hyderabad,referral
C05998,0.0,0.5234607138491384,0.0002641068713072,0.0,0,high,No Interaction,39,female,Kolkata,ads
C03477,0.0,0.5263618550484681,1.2740541554824028e-05,0.0,0,high,No Interaction,31,male,Hyderabad,organic
C06321,0.0,0.5336645258696576,0.0001682081166286,0.0,0,medium,No Interaction,38,male,Bangalore,organic
C02654,0.0,0.5382558868901489,0.0002301153083811,0.0,0,low,No Interaction,42,male,Ahmedabad,organic
C02714,0.0,0.5382399350759682,0.0004147058793292,0.0,0,medium,No Interaction,29,male,Chennai,organic
C03702,0.0,0.5922531715315573,0.0001605808735292,0.0,0,low,No Interaction,30,female,Hyderabad,organic
C05457,0.0,0.538022318533856,0.0002297128118929,0.0,0,low,No Interaction,18,female,Pune,ads
C07268,0.0,0.5777492721582617,0.000286728208581,0.0,0,high,No Interaction,38,female,Pune,organic
C06124,0.0,0.571622467430814,0.0004165834657229,0.0,0,low,No Interaction,27,male,Mumbai,organic
C03029,0.0,0.5260345191394884,4.8117677633609775e-05,0.0,0,medium,No Interaction,49,female,Kolkata,referral
C05041,0.0,0.5165043008491804,0.0001283280432836,0.0,0,low,No Interaction,32,male,Mumbai,ads
C06210,0.0,0.5502683267760304,4.777343820413759e-05,0.0,0,low,No Interaction,40,male,Delhi,ads
C01982,0.0,0.5331967558288291,0.0001676201665772,0.0,0,medium,No Interaction,51,female,Kolkata,ads
C02679,0.0,0.5487143490211416,0.0005939511782822,0.0,0,high,No Interaction,23,male,Jaipur,ads
C02501,0.0,0.5746881412319286,0.0001242140901266,0.0,0,low,No Interaction,24,male,Chennai,referral
C04047,0.0,0.5847389928100553,0.0002363666729004,0.0,0,medium,No Interaction,48,male,Ahmedabad,ads
C01909,0.0,0.5384934137324312,0.0002508718389603,0.0,0,low,No Interaction,31,male,Kolkata,organic
C01994,0.0,0.5892992194761716,0.000266402013168,0.0,0,medium,No Interaction,21,male,Delhi,organic
C03367,0.0,0.56007211443573,0.0004643627358735,0.0,0,medium,No Interaction,28,male,Pune,ads
C04240,0.0,0.5794320812282261,8.75792846132635e-05,0.0,0,high,No Interaction,35,male,Jaipur,ads
C04628,0.0,0.5339064558470672,0.0005590672965694,0.0,0,high,No Interaction,32,female,Bhubaneswar,referral
C06474,0.0,0.5368582056513359,0.0002478163555267,0.0,0,medium,No Interaction,18,female,Jaipur,referral
C06757,0.0,0.4836993573087255,0.0001467243099745,0.0,0,medium,No Interaction,26,male,Kolkata,ads
C07322,0.0,0.5048033723092555,0.0001545490828408,0.0,0,high,No Interaction,46,female,Delhi,organic
C03242,0.0,0.5175582685252879,3.835949622379052e-05,0.0,0,medium,No Interaction,25,male,Ahmedabad,ads
C04745,0.0,0.5322811085867066,0.0002815992812062,0.0,0,medium,No Interaction,57,male,Bangalore,ads
C06428,0.0,0.5452214301563839,0.0005785626821259,0.0,0,medium,No Interaction,31,male,Delhi,ads
C06448,0.0,0.5690415254558729,0.0001657206578398,0.0,0,low,No Interaction,19,male,Bangalore,ads
C01988,0.0,0.5062938193359509,4.7380442406208886e-05,0.0,0,medium,No Interaction,38,male,Hyderabad,ads
C02125,0.0,0.5116675943087567,0.0005033466925141,0.0,0,high,No Interaction,36,female,Jaipur,referral
C02221,0.0,0.5733570971472608,0.000436768065075,0.0,0,high,No Interaction,37,female,Hyderabad,referral
C03674,0.0,0.5327289274134869,0.0001670342712869,0.0,0,medium,No Interaction,51,male,Pune,organic
C05615,0.0,0.5643307903843326,0.0002340366813817,0.0,0,high,No Interaction,33,male,Ahmedabad,ads
C01859,0.0,0.5373055573732587,0.0004118125505394,0.0,0,medium,No Interaction,26,female,Bhubaneswar,referral
C01660,0.0,0.5722112449403038,0.0003269955140382,0.0,0,medium,No Interaction,22,female,Ahmedabad,organic
C07873,0.0,0.5429220484649265,0.0001930604545477,0.0,0,medium,No Interaction,18,female,Jaipur,ads
C00239,0.0,0.5125192921855884,0.0002196225457991,0.0,0,low,No Interaction,39,female,Bangalore,ads
C04494,0.0,0.5450201104319724,0.0001961264660911,0.0,0,medium,No Interaction,44,male,Jaipur,ads
C05099,0.0,0.5236991350025528,0.0001998083643005,0.0,0,medium,No Interaction,35,female,Hyderabad,referral
C05773,0.0,0.5466472842948311,8.574177454544531e-05,0.0,0,high,No Interaction,18,male,Chennai,organic
C06747,0.0,0.5212081332895104,3.080087849626388e-05,0.0,0,low,No Interaction,50,male,Bhubaneswar,ads
C01992,0.0,0.5688549478848585,0.0005401037337741,0.0,0,medium,No Interaction,18,other,Mumbai,organic
C03358,0.0,0.5617753934658922,0.0002620115440111,0.0,0,medium,No Interaction,25,male,Mumbai,organic
C07711,0.0,0.537435361919683,0.0001582827551588,0.0,0,medium,No Interaction,34,female,Chennai,ads
C02795,0.0,0.5504485443810722,0.000316092105722,0.0,0,medium,No Interaction,49,female,Kolkata,ads
C06442,0.0,0.5317890976615252,0.0002196318414739,0.0,0,medium,No Interaction,40,male,Bhubaneswar,ads
C07430,0.0,0.5704715090313773,0.0004129536096314,0.0,0,high,No Interaction,37,male,Bangalore,ads
C07012,0.0,0.5672448073798979,0.0004029573298657,0.0,0,low,No Interaction,41,other,Jaipur,organic
C04954,0.0,0.5315590880901476,0.0002386061008617,0.0,0,low,No Interaction,30,male,Jaipur,organic
C01350,0.0,0.5290403921011503,7.518636248073409e-05,0.0,0,low,No Interaction,37,female,Ahmedabad,ads
C02047,0.0,0.5327330152041524,0.0005092469614059,0.0,0,medium,No Interaction,32,male,Pune,organic
C01445,0.0,0.5091083686669018,4.446016219934455e-05,0.0,0,medium,No Interaction,18,male,Kolkata,organic
C02357,0.0,0.5281387411737675,4.49154037988199e-05,0.0,0,medium,No Interaction,35,female,Mumbai,ads
C05561,0.0,0.5498496213115542,0.0001523656197121,0.0,0,medium,No Interaction,22,female,Hyderabad,organic
C06719,0.0,0.4918132115944093,0.0001268091247232,0.0,0,high,No Interaction,27,male,Kolkata,referral
C04592,0.0,0.5152672707848162,0.0001305621652923,0.0,0,high,No Interaction,42,male,Jaipur,referral
C05549,0.0,0.5643185864457622,0.0002671058252518,0.0,0,medium,No Interaction,30,female,Kolkata,ads
C07806,0.0,0.5412816350732611,7.567477331899896e-05,0.0,0,medium,No Interaction,40,male,Mumbai,organic
C02446,0.0,0.5736342669613642,8.603782999186804e-05,0.0,0,medium,No Interaction,34,male,Ahmedabad,organic
C05765,0.0,0.530647058444823,0.0003027290088479,0.0,0,medium,No Interaction,35,male,Hyderabad,ads
C01319,0.0,0.5148787734853456,3.946928851865223e-05,0.0,0,high,No Interaction,53,male,Kolkata,organic
C06732,0.0,0.5713406547526683,0.0001549640820765,0.0,0,medium,No Interaction,41,male,Pune,organic
C01232,0.0,0.5811881633763711,0.0003203448791318,0.0,0,medium,No Interaction,24,female,Bhubaneswar,referral
C07025,0.0,0.5354519872618073,0.000225331534913,0.0,0,medium,No Interaction,42,male,Kolkata,ads
C01484,0.0,0.529273080280639,8.449787055048458e-05,0.0,0,low,No Interaction,22,male,Delhi,organic
C06424,0.0,0.5678849493643996,0.0001509474480876,0.0,0,medium,No Interaction,33,female,Delhi,referral
C03616,0.0,0.4809603427092769,4.169600224513784e-05,0.0,0,low,No Interaction,25,male,Mumbai,ads
C07884,0.0,0.5412816350732611,7.567477331899896e-05,0.0,0,low,No Interaction,53,male,Chennai,organic
C06183,0.0,0.5410414307842062,0.000423508354449,0.0,0,low,No Interaction,24,female,Kolkata,organic
C01591,0.0,0.4782007773920257,0.0003037967342221,0.0,0,low,No Interaction,34,male,Jaipur,organic
C02395,0.0,0.5391939657785988,0.0002521928345472,0.0,0,low,No Interaction,41,male,Jaipur,referral
C06189,0.0,0.5422119361641836,0.0004649446649182,0.0,0,medium,No Interaction,40,male,Kolkata,organic
C07861,0.0,0.557964847535606,5.040232871847382e-05,0.0,0,medium,No Interaction,41,female,Ahmedabad,referral
C02603,0.0,0.5202621159160803,0.0001884986482774,0.0,0,medium,No Interaction,19,male,Bangalore,organic
C03677,0.0,0.5327289274134869,0.0001670342712869,0.0,0,low,No Interaction,29,male,Ahmedabad,referral
C04453,0.0,0.5354559661338212,0.0002452269991107,0.0,0,medium,No Interaction,39,male,Ahmedabad,organic
C05187,0.0,0.5599237497589541,0.0002583677282652,0.0,0,low,No Interaction,27,male,Bhubaneswar,ads
C03395,0.0,0.5429184920033469,8.337311174953568e-05,0.0,0,medium,No Interaction,41,male,Pune,referral
C07851,0.0,0.5658562229432126,0.0005279543554236,0.0,0,medium,No Interaction,26,female,Delhi,organic
C05538,0.0,0.5544266527381111,0.0005273097407124,0.0,0,medium,No Interaction,40,other,Bhubaneswar,ads
C02545,0.0,0.4751707031178339,0.0002243180172586,0.0,0,medium,No Interaction,26,male,Delhi,ads
C05515,0.0,0.5115919958375491,3.851351554848742e-05,0.0,0,medium,No Interaction,31,male,Hyderabad,organic
C06363,0.0,0.5143323486762533,0.0001410996208541,0.0,0,high,No Interaction,26,other,Pune,organic
C02142,0.0,0.5620067290794215,0.0002624706185944,0.0,0,low,No Interaction,31,male,Hyderabad,ads
C05053,0.0,0.5406959628846555,0.0002644193046496,0.0,0,medium,No Interaction,31,male,Ahmedabad,organic
C02859,0.0,0.5390702817983599,0.000160234499551,0.0,0,high,No Interaction,55,male,Bhubaneswar,ads
C06301,0.0,0.5685805541643961,0.0001651414009476,0.0,0,medium,No Interaction,32,male,Ahmedabad,referral
C05226,0.0,0.5257251495095075,0.0002681293121917,0.0,0,low,No Interaction,46,female,Hyderabad,ads
C06612,0.0,0.5375627508597554,3.867191895780431e-05,0.0,0,low,No Interaction,31,female,Delhi,ads
C02644,0.0,0.5085901112929125,0.0002573980200842,0.0,0,high,No Interaction,25,female,Bhubaneswar,referral
C03987,0.0,0.5399019764844023,4.283053963570653e-05,0.0,0,low,No Interaction,46,male,Kolkata,ads
C07566,0.0,0.5728933632956141,0.0003999364547544,0.0,0,medium,No Interaction,42,male,Kolkata,organic
C01854,0.0,0.5532616466464594,0.0004803180662764,0.0,0,high,No Interaction,34,female,Jaipur,organic
C02159,0.0,0.5297452992554752,9.228227024359476e-05,0.0,0,medium,No Interaction,19,male,Bangalore,organic
C05642,0.0,0.5464143836503907,8.559178131701461e-05,0.0,0,medium,No Interaction,31,male,Bhubaneswar,organic
C07702,0.0,0.5153308153958845,0.0001272095507699,0.0,0,low,No Interaction,30,female,Bhubaneswar,organic
C02032,0.0,0.5186174755082353,7.316224502830058e-05,0.0,0,medium,No Interaction,33,male,Bhubaneswar,ads
C04107,0.0,0.5415120708673061,0.000462509782765,0.0,0,low,No Interaction,51,male,Delhi,referral
C01533,0.0,0.511353187358029,3.532637936781598e-05,0.0,0,low,No Interaction,37,female,Bhubaneswar,ads
C01398,0.0,0.5162100756025323,0.000143089815923,0.0,0,medium,No Interaction,38,male,Pune,ads
C05211,0.0,0.4656755791653726,0.0002673910243376,0.0,0,medium,No Interaction,48,female,Jaipur,ads
C02762,0.0,0.5311151366560836,0.000303790727158,0.0,0,high,No Interaction,32,male,Pune,ads
C07591,0.0,0.486515828654911,0.0001560010870298,0.0,0,low,No Interaction,42,male,Kolkata,organic
C01501,0.0,0.4888624419584774,0.0001235278276852,0.0,0,medium,No Interaction,31,male,Hyderabad,ads
C03054,0.0,0.5644483741179114,7.22226543509153e-05,0.0,0,low,No Interaction,18,male,Bangalore,ads
C07689,0.0,0.5269082002014392,4.973302881898571e-05,0.0,0,high,No Interaction,39,male,Mumbai,referral
C01636,0.0,0.5528010157839393,0.0005208891472186,0.0,0,high,No Interaction,50,male,Hyderabad,organic
C04948,0.0,0.5791280922714559,0.0003153375948251,0.0,0,low,No Interaction,26,female,Delhi,organic
C03926,0.0,0.4998757451075045,3.0390582409421853e-05,0.0,0,medium,No Interaction,36,male,Pune,referral
C06235,0.0,0.5899813717117999,0.0002678047628339,0.0,0,low,No Interaction,42,female,Delhi,organic
C02460,0.0,0.5380063655764191,0.0004139806477198,0.0,0,low,No Interaction,28,male,Bhubaneswar,referral
C05766,0.0,0.5294802793147366,4.65861124929688e-05,0.0,0,medium,No Interaction,37,male,Hyderabad,ads
C06331,0.0,0.5738207199783848,0.0003310269237832,0.0,0,medium,No Interaction,36,male,Bangalore,organic
C04342,0.0,0.5573083105931625,0.0002390152753285,0.0,0,high,No Interaction,24,male,Mumbai,organic
C06465,0.0,0.5502441741356197,0.0005109571472538,0.0,0,high,No Interaction,31,male,Mumbai,referral
C03510,0.0,0.5329868938988258,0.0003080749558382,0.0,0,medium,No Interaction,37,male,Hyderabad,referral
C04385,0.0,0.5522057204205622,0.0002502911062915,0.0,0,low,No Interaction,61,male,Hyderabad,organic
C05443,0.0,0.5260706132478977,2.392752945963454e-05,0.0,0,medium,No Interaction,23,female,Delhi,ads
C02872,0.0,0.5318412816662126,0.0004730938849334,0.0,0,medium,No Interaction,41,female,Bangalore,ads
C03730,0.0,0.5092702273333105,0.0001738849013318,0.0,0,high,No Interaction,64,male,Ahmedabad,ads
C04986,0.0,0.5634141620716611,3.7711328467514335e-05,0.0,0,medium,No Interaction,45,male,Jaipur,referral
C07956,0.0,0.5555155491194055,0.0002296396658081,0.0,0,low,No Interaction,41,female,Ahmedabad,organic
C06350,0.0,0.5359579442968839,7.554011014140061e-05,0.0,0,low,No Interaction,33,female,Ahmedabad,ads
C03168,0.0,0.5255189847744779,0.0004512572484467,0.0,0,medium,No Interaction,29,male,Kolkata,organic
C02112,0.0,0.5283058748530509,0.0002974758011228,0.0,0,high,No Interaction,38,female,Mumbai,referral
C04296,0.0,0.5504969001146726,6.33715932613036e-05,0.0,0,medium,No Interaction,39,male,Jaipur,ads
C02316,0.0,0.5551817237071663,4.935435079576372e-05,0.0,0,high,No Interaction,41,male,Bhubaneswar,ads
C04717,0.0,0.5525849994889834,0.0002995968858113,0.0,0,low,No Interaction,30,male,Chennai,organic
C07906,0.0,0.5354517445318834,0.0002345967085543,0.0,0,medium,No Interaction,30,male,Jaipur,organic
C02334,0.0,0.5767540620183388,0.0001261868839658,0.0,0,medium,No Interaction,22,female,Mumbai,organic
C02149,0.0,0.5424480757621742,7.63401798692218e-05,0.0,0,medium,No Interaction,34,female,Bhubaneswar,organic
C02380,0.0,0.5230760369648129,0.0001925006125788,0.0,0,medium,No Interaction,36,female,Kolkata,organic
C03746,0.0,0.5571392235911352,0.0002324710895348,0.0,0,low,No Interaction,41,female,Jaipur,ads
C01910,0.0,0.5234200612704873,8.802124140027384e-05,0.0,0,medium,No Interaction,36,female,Kolkata,ads
C01777,0.0,0.5612499930296737,0.0002679760497849,0.0,0,medium,No Interaction,27,male,Delhi,organic
C04951,0.0,0.5112098686138034,8.85984059249436e-05,0.0,0,high,No Interaction,46,male,Bangalore,ads
C05630,0.0,0.5035299106133017,0.0003452011837754,0.0,0,medium,No Interaction,51,male,Jaipur,organic
C07742,0.0,0.5570335882691426,4.598918324498858e-05,0.0,0,medium,No Interaction,51,male,Bangalore,referral
C05575,0.0,0.5532454709401111,2.1566004881558905e-05,0.0,0,medium,No Interaction,37,male,Chennai,ads
C06815,0.0,0.5479135009645993,0.0004613668603538,0.0,0,low,No Interaction,25,male,Chennai,ads
C03079,0.0,0.5735908898699799,0.0003304479803374,0.0,0,low,No Interaction,25,male,Chennai,organic
C03349,0.0,0.5528729397883299,1.3797535804565574e-05,0.0,0,medium,No Interaction,29,female,Bhubaneswar,ads
C02370,0.0,0.5856514503024791,0.0002380276406799,0.0,0,medium,No Interaction,20,male,Mumbai,organic
C01762,0.0,0.5722073114270894,0.0004329624087855,0.0,0,medium,No Interaction,34,female,Bangalore,ads
C01414,0.0,0.5551028871421405,2.187022795366438e-05,0.0,0,medium,No Interaction,30,female,Mumbai,organic
C04031,0.0,0.5666398397457199,0.0002381698669847,0.0,0,medium,No Interaction,35,female,Chennai,referral
C06705,0.0,0.5292385182223992,0.0002752632368978,0.0,0,low,No Interaction,48,male,Ahmedabad,ads
C03303,0.0,0.5405746901173362,0.0004220284115956,0.0,0,medium,No Interaction,47,female,Bhubaneswar,organic
C03382,0.0,0.5424402265294699,0.0004703677213164,0.0,0,medium,No Interaction,48,female,Jaipur,ads
C04114,0.0,0.5827846004216437,0.0002979859743022,0.0,0,high,No Interaction,27,female,Bhubaneswar,ads
C04090,0.0,0.571290855980719,0.0003247139260007,0.0,0,medium,No Interaction,32,female,Jaipur,organic
C06242,0.0,0.5422227835632819,6.263241837093493e-05,0.0,0,medium,No Interaction,33,male,Delhi,ads
C01999,0.0,0.5299689820757273,0.000466515899825,0.0,0,low,No Interaction,31,male,Jaipur,ads
C03781,0.0,0.571158258353533,0.0003814533250128,0.0,0,high,No Interaction,49,male,Ahmedabad,organic
C01642,0.0,0.5034990998374682,7.188327065540829e-05,0.0,0,medium,No Interaction,45,female,Chennai,referral
C02245,0.0,0.5373215137189243,0.0002285095405992,0.0,0,low,No Interaction,20,male,Bhubaneswar,organic
C07716,0.0,0.5674754787040653,0.0004036632580844,0.0,0,medium,No Interaction,32,female,Chennai,organic
C03515,0.0,0.5299408556345732,0.0002767126327507,0.0,0,low,No Interaction,46,male,Hyderabad,ads
C06857,0.0,0.5286110845992825,4.905343200203895e-05,0.0,0,low,No Interaction,51,female,Mumbai,referral
C04082,0.0,0.5039689441972173,7.213543502573245e-05,0.0,0,medium,No Interaction,32,female,Delhi,organic
C01750,0.0,0.5488444439314795,0.0004646081879347,0.0,0,medium,No Interaction,48,male,Pune,referral
C03470,0.0,0.4984341757666438,8.858717271460049e-05,0.0,0,high,No Interaction,54,male,Jaipur,organic
C07308,0.0,0.5448078599395741,6.329276249550397e-05,0.0,0,low,No Interaction,18,other,Bhubaneswar,organic
C02106,0.0,0.5350229380612824,7.501290271942717e-05,0.0,0,low,No Interaction,18,female,Delhi,ads
C05551,0.0,0.50511529782956,4.315624559216038e-05,0.0,0,medium,No Interaction,54,male,Kolkata,ads
C06261,0.0,0.5756066547745881,0.0001250870512166,0.0,0,medium,No Interaction,25,female,Bhubaneswar,referral
C06298,0.0,0.5309644600227978,4.373836969176993e-05,0.0,0,low,No Interaction,24,female,Kolkata,ads
C02755,0.0,0.5366205614144411,0.0002273125707938,0.0,0,medium,No Interaction,18,male,Delhi,organic
C03224,0.0,0.5069784598195354,7.888360602569092e-05,0.0,0,medium,No Interaction,41,female,Jaipur,ads
C04010,0.0,0.5380262943848269,0.00024999502064,0.0,0,high,No Interaction,18,female,Bhubaneswar,ads
C03810,0.0,0.5534659613351122,0.0001223452035136,0.0,0,medium,No Interaction,35,female,Mumbai,organic
C05297,0.0,0.54565938688726,0.0001476388366838,0.0,0,low,No Interaction,31,female,Pune,ads
C06740,0.0,0.5767579667572664,0.0001373296544656,0.0,0,medium,No Interaction,47,male,Bhubaneswar,ads
C06687,0.0,0.5708265393985643,0.0004284393475854,0.0,0,medium,No Interaction,26,male,Delhi,ads
C07777,0.0,0.501212576541376,0.0001151721887048,0.0,0,medium,No Interaction,38,male,Mumbai,organic
C07647,0.0,0.559806519047941,0.0002894216894907,0.0,0,low,No Interaction,37,male,Bhubaneswar,ads
C06808,0.0,0.4605511370001875,0.0001427564691567,0.0,0,low,No Interaction,43,male,Jaipur,ads
C03277,0.0,0.5754247246624562,0.0003079226808264,0.0,0,medium,No Interaction,41,male,Mumbai,organic
C06408,0.0,0.5433888498973677,6.318315103899467e-05,0.0,0,medium,No Interaction,65,female,Jaipur,organic
C03117,0.0,0.5694112942001754,0.000108227767691,0.0,0,medium,No Interaction,24,female,Bangalore,ads
