customer_id,recency_days,frequency,monetary,avg_order_value,total_interactions,last_interaction_days,interaction_types_count,engagement_segment,has_purchased,engaged_not_purchased,purchase_frequency_rate,interaction_purchase_ratio,customer_segment,location,acquisition_channel,age,gender
C03048,367,0,0.0,0.0,0,367,0,No Interaction,0,0,0,0,medium,Jaipur,organic,35,female
C07289,670,0,0.0,0.0,0,670,0,No Interaction,0,0,0,0,medium,Mumbai,ads,36,male
C02302,737,0,0.0,0.0,0,737,0,No Interaction,0,0,0,0,high,Mumbai,organic,35,female
C04514,507,0,0.0,0.0,0,507,0,No Interaction,0,0,0,0,medium,Pune,referral,34,female
C04454,141,0,0.0,0.0,0,141,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,40,male
C06151,768,0,0.0,0.0,0,768,0,No Interaction,0,0,0,0,low,Kolkata,ads,18,female
C03911,303,0,0.0,0.0,0,303,0,No Interaction,0,0,0,0,high,Mumbai,referral,40,female
C01291,295,0,0.0,0.0,0,295,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,50,male
C01374,748,0,0.0,0.0,0,748,0,No Interaction,0,0,0,0,high,Bhubaneswar,organic,41,male
C03016,93,0,0.0,0.0,0,93,0,No Interaction,0,0,0,0,medium,Mumbai,organic,29,female
C01920,503,0,0.0,0.0,0,503,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,27,male
C07026,485,0,0.0,0.0,0,485,0,No Interaction,0,0,0,0,medium,Delhi,ads,35,male
C07796,328,0,0.0,0.0,0,328,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,34,male
C02591,533,0,0.0,0.0,0,533,0,No Interaction,0,0,0,0,medium,Mumbai,ads,47,female
C03969,728,0,0.0,0.0,0,728,0,No Interaction,0,0,0,0,medium,Bangalore,referral,21,female
C03844,176,0,0.0,0.0,0,176,0,No Interaction,0,0,0,0,medium,Kolkata,ads,35,female
C05767,299,0,0.0,0.0,0,299,0,No Interaction,0,0,0,0,low,Pune,organic,18,male
C01392,719,0,0.0,0.0,0,719,0,No Interaction,0,0,0,0,low,Mumbai,organic,35,male
C05876,210,0,0.0,0.0,0,210,0,No Interaction,0,0,0,0,medium,Jaipur,referral,46,male
C04165,443,0,0.0,0.0,0,443,0,No Interaction,0,0,0,0,high,Kolkata,referral,41,female
C06097,575,0,0.0,0.0,0,575,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,45,female
C06660,318,0,0.0,0.0,0,318,0,No Interaction,0,0,0,0,medium,Pune,ads,38,female
C04471,565,0,0.0,0.0,0,565,0,No Interaction,0,0,0,0,medium,Mumbai,referral,52,female
C06546,637,0,0.0,0.0,0,637,0,No Interaction,0,0,0,0,low,Hyderabad,organic,24,male
C07728,747,0,0.0,0.0,0,747,0,No Interaction,0,0,0,0,low,Bangalore,ads,18,female
C01323,794,0,0.0,0.0,0,794,0,No Interaction,0,0,0,0,low,Hyderabad,organic,46,female
C02309,312,0,0.0,0.0,0,312,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,25,female
C02696,440,0,0.0,0.0,0,440,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,41,male
C02974,455,0,0.0,0.0,0,455,0,No Interaction,0,0,0,0,low,Mumbai,ads,39,male
C04584,684,0,0.0,0.0,0,684,0,No Interaction,0,0,0,0,medium,Mumbai,ads,22,female
C06866,742,0,0.0,0.0,0,742,0,No Interaction,0,0,0,0,high,Pune,ads,31,female
C03313,740,0,0.0,0.0,0,740,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,27,male
C02177,101,0,0.0,0.0,0,101,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,20,male
C01830,737,0,0.0,0.0,0,737,0,No Interaction,0,0,0,0,medium,Kolkata,ads,23,male
C04370,584,0,0.0,0.0,0,584,0,No Interaction,0,0,0,0,low,Kolkata,ads,46,female
C05180,723,0,0.0,0.0,0,723,0,No Interaction,0,0,0,0,medium,Kolkata,ads,29,male
C02220,447,0,0.0,0.0,0,447,0,No Interaction,0,0,0,0,medium,Kolkata,referral,33,female
C05398,219,0,0.0,0.0,0,219,0,No Interaction,0,0,0,0,medium,Mumbai,ads,41,female
C05636,656,0,0.0,0.0,0,656,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,33,male
C04001,149,0,0.0,0.0,0,149,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,27,other
C02848,800,0,0.0,0.0,0,800,0,No Interaction,0,0,0,0,low,Pune,ads,20,female
C05344,629,0,0.0,0.0,0,629,0,No Interaction,0,0,0,0,low,Mumbai,ads,18,female
C06615,434,0,0.0,0.0,0,434,0,No Interaction,0,0,0,0,low,Chennai,ads,34,male
C04900,415,0,0.0,0.0,0,415,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,27,male
C07313,201,0,0.0,0.0,0,201,0,No Interaction,0,0,0,0,medium,Jaipur,ads,39,male
C07160,301,0,0.0,0.0,0,301,0,No Interaction,0,0,0,0,low,Chennai,ads,28,male
C02185,209,0,0.0,0.0,0,209,0,No Interaction,0,0,0,0,high,Delhi,ads,40,other
C06267,258,0,0.0,0.0,0,258,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,29,female
C07818,234,0,0.0,0.0,0,234,0,No Interaction,0,0,0,0,low,Bangalore,ads,61,male
C01611,476,0,0.0,0.0,0,476,0,No Interaction,0,0,0,0,medium,Delhi,organic,39,male
C07863,596,0,0.0,0.0,0,596,0,No Interaction,0,0,0,0,low,Kolkata,ads,41,male
C04203,120,0,0.0,0.0,0,120,0,No Interaction,0,0,0,0,medium,Pune,ads,30,female
C04058,193,0,0.0,0.0,0,193,0,No Interaction,0,0,0,0,medium,Chennai,organic,32,female
C04661,529,0,0.0,0.0,0,529,0,No Interaction,0,0,0,0,medium,Kolkata,organic,22,female
C02568,672,0,0.0,0.0,0,672,0,No Interaction,0,0,0,0,medium,Pune,referral,52,female
C05243,533,0,0.0,0.0,0,533,0,No Interaction,0,0,0,0,high,Delhi,referral,32,male
C05947,504,0,0.0,0.0,0,504,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,43,female
C02115,697,0,0.0,0.0,0,697,0,No Interaction,0,0,0,0,low,Bangalore,organic,34,male
C06770,609,0,0.0,0.0,0,609,0,No Interaction,0,0,0,0,high,Bangalore,organic,26,male
C04561,405,0,0.0,0.0,0,405,0,No Interaction,0,0,0,0,high,Jaipur,ads,36,male
C04722,379,0,0.0,0.0,0,379,0,No Interaction,0,0,0,0,medium,Bangalore,ads,18,female
C06451,272,0,0.0,0.0,0,272,0,No Interaction,0,0,0,0,high,Jaipur,referral,38,male
C06767,535,0,0.0,0.0,0,535,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,40,male
C07872,357,0,0.0,0.0,0,357,0,No Interaction,0,0,0,0,low,Chennai,organic,32,male
C05960,703,0,0.0,0.0,0,703,0,No Interaction,0,0,0,0,high,Jaipur,ads,42,female
C03464,208,0,0.0,0.0,0,208,0,No Interaction,0,0,0,0,high,Mumbai,organic,35,male
C07879,507,0,0.0,0.0,0,507,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,31,female
C02299,188,0,0.0,0.0,0,188,0,No Interaction,0,0,0,0,low,Kolkata,referral,42,male
C01508,634,0,0.0,0.0,0,634,0,No Interaction,0,0,0,0,low,Bangalore,organic,29,female
C03244,117,0,0.0,0.0,0,117,0,No Interaction,0,0,0,0,high,Chennai,organic,30,male
C03883,332,0,0.0,0.0,0,332,0,No Interaction,0,0,0,0,medium,Mumbai,ads,29,male
C06846,430,0,0.0,0.0,0,430,0,No Interaction,0,0,0,0,medium,Mumbai,organic,23,female
C06650,376,0,0.0,0.0,0,376,0,No Interaction,0,0,0,0,medium,Bangalore,organic,34,male
C02386,374,0,0.0,0.0,0,374,0,No Interaction,0,0,0,0,medium,Hyderabad,referral,18,male
C04914,525,0,0.0,0.0,0,525,0,No Interaction,0,0,0,0,medium,Mumbai,organic,37,female
C05182,556,0,0.0,0.0,0,556,0,No Interaction,0,0,0,0,medium,Bangalore,ads,49,female
C06759,452,0,0.0,0.0,0,452,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,18,female
C02170,811,0,0.0,0.0,0,811,0,No Interaction,0,0,0,0,high,Chennai,ads,34,female
C04025,417,0,0.0,0.0,0,417,0,No Interaction,0,0,0,0,medium,Pune,ads,24,other
C04543,197,0,0.0,0.0,0,197,0,No Interaction,0,0,0,0,medium,Mumbai,ads,25,male
C05118,433,0,0.0,0.0,0,433,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,36,female
C06138,597,0,0.0,0.0,0,597,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,41,male
C05149,535,0,0.0,0.0,0,535,0,No Interaction,0,0,0,0,medium,Bangalore,ads,28,female
C07813,705,0,0.0,0.0,0,705,0,No Interaction,0,0,0,0,medium,Mumbai,organic,32,female
C03817,661,0,0.0,0.0,0,661,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,40,female
C07348,206,0,0.0,0.0,0,206,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,51,female
C01615,630,0,0.0,0.0,0,630,0,No Interaction,0,0,0,0,high,Jaipur,organic,39,female
C06511,99,0,0.0,0.0,0,99,0,No Interaction,0,0,0,0,high,Kolkata,ads,48,female
C07812,637,0,0.0,0.0,0,637,0,No Interaction,0,0,0,0,medium,Jaipur,organic,31,male
C04497,538,0,0.0,0.0,0,538,0,No Interaction,0,0,0,0,high,Delhi,organic,39,male
C01782,719,0,0.0,0.0,0,719,0,No Interaction,0,0,0,0,medium,Delhi,referral,21,female
C01837,737,0,0.0,0.0,0,737,0,No Interaction,0,0,0,0,medium,Bangalore,referral,57,male
C02592,386,0,0.0,0.0,0,386,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,27,female
C05647,350,0,0.0,0.0,0,350,0,No Interaction,0,0,0,0,high,Pune,ads,21,female
C05380,208,0,0.0,0.0,0,208,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,24,male
C01903,553,0,0.0,0.0,0,553,0,No Interaction,0,0,0,0,high,Bangalore,referral,32,female
C04601,576,0,0.0,0.0,0,576,0,No Interaction,0,0,0,0,high,Jaipur,ads,48,female
C07645,794,0,0.0,0.0,0,794,0,No Interaction,0,0,0,0,high,Pune,organic,25,female
C05163,678,0,0.0,0.0,0,678,0,No Interaction,0,0,0,0,low,Hyderabad,ads,25,male
C02054,662,0,0.0,0.0,0,662,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,29,male
C04744,105,0,0.0,0.0,0,105,0,No Interaction,0,0,0,0,low,Hyderabad,referral,41,female
C05734,127,0,0.0,0.0,0,127,0,No Interaction,0,0,0,0,medium,Delhi,organic,47,male
C05347,128,0,0.0,0.0,0,128,0,No Interaction,0,0,0,0,low,Hyderabad,ads,18,female
C03799,430,0,0.0,0.0,0,430,0,No Interaction,0,0,0,0,medium,Jaipur,ads,45,female
C06327,139,0,0.0,0.0,0,139,0,No Interaction,0,0,0,0,low,Pune,organic,47,male
C01579,645,0,0.0,0.0,0,645,0,No Interaction,0,0,0,0,medium,Delhi,ads,51,other
C05428,250,0,0.0,0.0,0,250,0,No Interaction,0,0,0,0,medium,Kolkata,organic,18,female
C02479,594,0,0.0,0.0,0,594,0,No Interaction,0,0,0,0,high,Jaipur,referral,34,female
C03551,174,0,0.0,0.0,0,174,0,No Interaction,0,0,0,0,medium,Delhi,organic,31,male
C02260,94,0,0.0,0.0,0,94,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,41,female
C06548,493,0,0.0,0.0,0,493,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,52,male
C01748,128,0,0.0,0.0,0,128,0,No Interaction,0,0,0,0,high,Pune,ads,52,male
C02721,285,0,0.0,0.0,0,285,0,No Interaction,0,0,0,0,medium,Mumbai,referral,44,female
C07553,395,0,0.0,0.0,0,395,0,No Interaction,0,0,0,0,high,Chennai,ads,38,female
C02635,400,0,0.0,0.0,0,400,0,No Interaction,0,0,0,0,low,Jaipur,organic,32,female
C04481,783,0,0.0,0.0,0,783,0,No Interaction,0,0,0,0,medium,Delhi,organic,38,male
C07732,489,0,0.0,0.0,0,489,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,38,male
C02038,167,0,0.0,0.0,0,167,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,40,female
C04267,532,0,0.0,0.0,0,532,0,No Interaction,0,0,0,0,low,Hyderabad,ads,27,female
C05691,634,0,0.0,0.0,0,634,0,No Interaction,0,0,0,0,medium,Delhi,ads,31,male
C02232,533,0,0.0,0.0,0,533,0,No Interaction,0,0,0,0,high,Mumbai,referral,19,male
C07940,633,0,0.0,0.0,0,633,0,No Interaction,0,0,0,0,medium,Bangalore,organic,23,female
C07059,742,0,0.0,0.0,0,742,0,No Interaction,0,0,0,0,medium,Delhi,referral,26,male
C01726,294,0,0.0,0.0,0,294,0,No Interaction,0,0,0,0,medium,Delhi,organic,43,male
C07523,600,0,0.0,0.0,0,600,0,No Interaction,0,0,0,0,medium,Mumbai,referral,28,male
C02991,181,0,0.0,0.0,0,181,0,No Interaction,0,0,0,0,high,Jaipur,ads,26,male
C05272,242,0,0.0,0.0,0,242,0,No Interaction,0,0,0,0,medium,Pune,ads,30,male
C04022,707,0,0.0,0.0,0,707,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,30,female
C03331,163,0,0.0,0.0,0,163,0,No Interaction,0,0,0,0,medium,Chennai,referral,18,male
C07183,411,0,0.0,0.0,0,411,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,32,female
C01564,172,0,0.0,0.0,0,172,0,No Interaction,0,0,0,0,medium,Delhi,organic,21,male
C06965,264,0,0.0,0.0,0,264,0,No Interaction,0,0,0,0,medium,Bangalore,organic,50,male
C04814,730,0,0.0,0.0,0,730,0,No Interaction,0,0,0,0,low,Bhubaneswar,referral,23,male
C03451,682,0,0.0,0.0,0,682,0,No Interaction,0,0,0,0,low,Delhi,organic,33,female
C05154,727,0,0.0,0.0,0,727,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,38,female
C02831,302,0,0.0,0.0,0,302,0,No Interaction,0,0,0,0,low,Bhubaneswar,referral,45,female
C04359,537,0,0.0,0.0,0,537,0,No Interaction,0,0,0,0,medium,Bangalore,referral,38,male
C06129,395,0,0.0,0.0,0,395,0,No Interaction,0,0,0,0,low,Hyderabad,ads,51,female
C02494,691,0,0.0,0.0,0,691,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,40,male
C04369,748,0,0.0,0.0,0,748,0,No Interaction,0,0,0,0,low,Delhi,ads,54,male
C04826,122,0,0.0,0.0,0,122,0,No Interaction,0,0,0,0,low,Delhi,organic,47,male
C06590,375,0,0.0,0.0,0,375,0,No Interaction,0,0,0,0,medium,Jaipur,referral,31,male
C05492,439,0,0.0,0.0,0,439,0,No Interaction,0,0,0,0,medium,Bhubaneswar,organic,39,female
C07338,468,0,0.0,0.0,0,468,0,No Interaction,0,0,0,0,medium,Chennai,referral,38,female
C02402,568,0,0.0,0.0,0,568,0,No Interaction,0,0,0,0,low,Hyderabad,ads,36,male
C05277,539,0,0.0,0.0,0,539,0,No Interaction,0,0,0,0,medium,Ahmedabad,organic,21,male
C02668,519,0,0.0,0.0,0,519,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,24,female
C07073,309,0,0.0,0.0,0,309,0,No Interaction,0,0,0,0,medium,Pune,ads,40,male
C02797,135,0,0.0,0.0,0,135,0,No Interaction,0,0,0,0,high,Mumbai,ads,36,female
C05418,815,0,0.0,0.0,0,815,0,No Interaction,0,0,0,0,low,Pune,ads,41,female
C05358,461,0,0.0,0.0,0,461,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,30,male
C07044,423,0,0.0,0.0,0,423,0,No Interaction,0,0,0,0,high,Kolkata,organic,50,female
C07056,243,0,0.0,0.0,0,243,0,No Interaction,0,0,0,0,medium,Pune,ads,32,female
C03572,556,0,0.0,0.0,0,556,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,42,female
C03853,250,0,0.0,0.0,0,250,0,No Interaction,0,0,0,0,high,Mumbai,ads,31,male
C05342,618,0,0.0,0.0,0,618,0,No Interaction,0,0,0,0,high,Bhubaneswar,organic,32,male
C06803,141,0,0.0,0.0,0,141,0,No Interaction,0,0,0,0,low,Mumbai,ads,25,female
C05216,682,0,0.0,0.0,0,682,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,29,female
C06824,162,0,0.0,0.0,0,162,0,No Interaction,0,0,0,0,low,Mumbai,ads,36,male
C02348,295,0,0.0,0.0,0,295,0,No Interaction,0,0,0,0,high,Jaipur,organic,33,female
C06595,453,0,0.0,0.0,0,453,0,No Interaction,0,0,0,0,high,Mumbai,organic,37,male
C05371,326,0,0.0,0.0,0,326,0,No Interaction,0,0,0,0,medium,Chennai,referral,38,female
C02017,463,0,0.0,0.0,0,463,0,No Interaction,0,0,0,0,high,Kolkata,organic,48,female
C06079,731,0,0.0,0.0,0,731,0,No Interaction,0,0,0,0,low,Ahmedabad,referral,42,female
C01491,244,0,0.0,0.0,0,244,0,No Interaction,0,0,0,0,medium,Chennai,referral,37,male
C03104,648,0,0.0,0.0,0,648,0,No Interaction,0,0,0,0,low,Kolkata,ads,30,female
C07386,163,0,0.0,0.0,0,163,0,No Interaction,0,0,0,0,high,Kolkata,referral,18,female
C01880,797,0,0.0,0.0,0,797,0,No Interaction,0,0,0,0,medium,Mumbai,ads,29,male
C03663,725,0,0.0,0.0,0,725,0,No Interaction,0,0,0,0,medium,Bangalore,ads,54,male
C04355,573,0,0.0,0.0,0,573,0,No Interaction,0,0,0,0,medium,Bangalore,ads,28,female
C03448,184,0,0.0,0.0,0,184,0,No Interaction,0,0,0,0,low,Hyderabad,referral,31,male
C07930,335,0,0.0,0.0,0,335,0,No Interaction,0,0,0,0,low,Kolkata,organic,44,male
C03213,200,0,0.0,0.0,0,200,0,No Interaction,0,0,0,0,medium,Bangalore,organic,33,other
C03932,125,0,0.0,0.0,0,125,0,No Interaction,0,0,0,0,medium,Hyderabad,organic,39,female
C05497,187,0,0.0,0.0,0,187,0,No Interaction,0,0,0,0,high,Pune,organic,44,female
C02179,667,0,0.0,0.0,0,667,0,No Interaction,0,0,0,0,low,Hyderabad,organic,56,female
C04343,313,0,0.0,0.0,0,313,0,No Interaction,0,0,0,0,high,Delhi,organic,31,other
C07417,762,0,0.0,0.0,0,762,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,18,female
C07476,521,0,0.0,0.0,0,521,0,No Interaction,0,0,0,0,low,Pune,organic,30,female
C04512,644,0,0.0,0.0,0,644,0,No Interaction,0,0,0,0,medium,Pune,organic,36,female
C01347,810,0,0.0,0.0,0,810,0,No Interaction,0,0,0,0,medium,Chennai,ads,28,male
C03970,735,0,0.0,0.0,0,735,0,No Interaction,0,0,0,0,medium,Delhi,ads,52,female
C03524,707,0,0.0,0.0,0,707,0,No Interaction,0,0,0,0,medium,Delhi,ads,33,female
C07292,492,0,0.0,0.0,0,492,0,No Interaction,0,0,0,0,medium,Jaipur,ads,18,male
C03540,535,0,0.0,0.0,0,535,0,No Interaction,0,0,0,0,high,Kolkata,organic,65,female
C07565,637,0,0.0,0.0,0,637,0,No Interaction,0,0,0,0,high,Chennai,organic,31,female
C01553,701,0,0.0,0.0,0,701,0,No Interaction,0,0,0,0,medium,Mumbai,ads,33,male
C03454,548,0,0.0,0.0,0,548,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,27,male
C04208,628,0,0.0,0.0,0,628,0,No Interaction,0,0,0,0,high,Bangalore,organic,56,male
C05572,416,0,0.0,0.0,0,416,0,No Interaction,0,0,0,0,low,Bhubaneswar,organic,43,other
C06806,209,0,0.0,0.0,0,209,0,No Interaction,0,0,0,0,medium,Jaipur,ads,55,male
C02584,156,0,0.0,0.0,0,156,0,No Interaction,0,0,0,0,low,Mumbai,organic,32,female
C05409,749,0,0.0,0.0,0,749,0,No Interaction,0,0,0,0,medium,Delhi,ads,31,male
C04697,317,0,0.0,0.0,0,317,0,No Interaction,0,0,0,0,high,Hyderabad,ads,41,female
C05981,767,0,0.0,0.0,0,767,0,No Interaction,0,0,0,0,high,Chennai,ads,32,female
C01455,782,0,0.0,0.0,0,782,0,No Interaction,0,0,0,0,medium,Kolkata,ads,32,male
C03014,364,0,0.0,0.0,0,364,0,No Interaction,0,0,0,0,medium,Mumbai,organic,35,female
C03583,776,0,0.0,0.0,0,776,0,No Interaction,0,0,0,0,low,Pune,referral,38,male
C07583,492,0,0.0,0.0,0,492,0,No Interaction,0,0,0,0,medium,Chennai,organic,56,male
C07264,709,0,0.0,0.0,0,709,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,24,female
C05064,634,0,0.0,0.0,0,634,0,No Interaction,0,0,0,0,high,Ahmedabad,organic,30,male
C05926,614,0,0.0,0.0,0,614,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,31,female
C05031,640,0,0.0,0.0,0,640,0,No Interaction,0,0,0,0,medium,Bangalore,ads,19,male
C05486,163,0,0.0,0.0,0,163,0,No Interaction,0,0,0,0,medium,Chennai,ads,29,male
C01623,286,0,0.0,0.0,0,286,0,No Interaction,0,0,0,0,low,Hyderabad,organic,30,male
C06586,597,0,0.0,0.0,0,597,0,No Interaction,0,0,0,0,low,Jaipur,ads,21,male
C06712,357,0,0.0,0.0,0,357,0,No Interaction,0,0,0,0,high,Mumbai,organic,44,male
C00241,620,0,0.0,0.0,0,620,0,No Interaction,0,0,0,0,low,Delhi,organic,36,female
C05267,349,0,0.0,0.0,0,349,0,No Interaction,0,0,0,0,medium,Delhi,organic,31,male
C07540,796,0,0.0,0.0,0,796,0,No Interaction,0,0,0,0,high,Pune,ads,25,female
C04404,385,0,0.0,0.0,0,385,0,No Interaction,0,0,0,0,low,Bangalore,organic,44,female
C01287,693,0,0.0,0.0,0,693,0,No Interaction,0,0,0,0,medium,Jaipur,organic,27,female
C06753,693,0,0.0,0.0,0,693,0,No Interaction,0,0,0,0,medium,Bangalore,organic,39,female
C04492,752,0,0.0,0.0,0,752,0,No Interaction,0,0,0,0,low,Jaipur,ads,34,other
C03291,716,0,0.0,0.0,0,716,0,No Interaction,0,0,0,0,medium,Chennai,ads,43,male
C07469,419,0,0.0,0.0,0,419,0,No Interaction,0,0,0,0,high,Bhubaneswar,organic,47,female
C02281,766,0,0.0,0.0,0,766,0,No Interaction,0,0,0,0,medium,Ahmedabad,referral,43,female
C04734,554,0,0.0,0.0,0,554,0,No Interaction,0,0,0,0,low,Ahmedabad,ads,34,female
C07824,289,0,0.0,0.0,0,289,0,No Interaction,0,0,0,0,medium,Mumbai,ads,30,male
C04635,485,0,0.0,0.0,0,485,0,No Interaction,0,0,0,0,medium,Bhubaneswar,ads,44,male
C06519,814,0,0.0,0.0,0,814,0,No Interaction,0,0,0,0,high,Jaipur,ads,19,male
C01884,439,0,0.0,0.0,0,439,0,No Interaction,0,0,0,0,low,Ahmedabad,organic,40,other
C06404,547,0,0.0,0.0,0,547,0,No Interaction,0,0,0,0,medium,Jaipur,organic,18,male
C07640,774,0,0.0,0.0,0,774,0,No Interaction,0,0,0,0,low,Pune,organic,35,female
C03328,544,0,0.0,0.0,0,544,0,No Interaction,0,0,0,0,medium,Mumbai,ads,37,female
C07331,485,0,0.0,0.0,0,485,0,No Interaction,0,0,0,0,medium,Delhi,referral,37,female
C01268,114,0,0.0,0.0,0,114,0,No Interaction,0,0,0,0,low,Jaipur,organic,42,male
C02453,398,0,0.0,0.0,0,398,0,No Interaction,0,0,0,0,medium,Mumbai,ads,39,male
C03801,156,0,0.0,0.0,0,156,0,No Interaction,0,0,0,0,medium,Delhi,organic,29,male
C06610,794,0,0.0,0.0,0,794,0,No Interaction,0,0,0,0,low,Jaipur,ads,43,male
C05851,711,0,0.0,0.0,0,711,0,No Interaction,0,0,0,0,medium,Delhi,ads,25,male
C04645,392,0,0.0,0.0,0,392,0,No Interaction,0,0,0,0,low,Hyderabad,referral,44,female
C06184,487,0,0.0,0.0,0,487,0,No Interaction,0,0,0,0,low,Mumbai,referral,37,female
C05413,552,0,0.0,0.0,0,552,0,No Interaction,0,0,0,0,medium,Kolkata,organic,43,male
C01878,96,0,0.0,0.0,0,96,0,No Interaction,0,0,0,0,low,Chennai,referral,25,male
C02046,246,0,0.0,0.0,0,246,0,No Interaction,0,0,0,0,medium,Chennai,organic,38,male
C06093,297,0,0.0,0.0,0,297,0,No Interaction,0,0,0,0,high,Mumbai,organic,18,male
C02014,692,0,0.0,0.0,0,692,0,No Interaction,0,0,0,0,medium,Kolkata,referral,23,male
C05313,193,0,0.0,0.0,0,193,0,No Interaction,0,0,0,0,medium,Chennai,referral,22,male
C02064,367,0,0.0,0.0,0,367,0,No Interaction,0,0,0,0,low,Kolkata,organic,45,female
C02994,468,0,0.0,0.0,0,468,0,No Interaction,0,0,0,0,high,Hyderabad,ads,32,male
C04903,728,0,0.0,0.0,0,728,0,No Interaction,0,0,0,0,low,Hyderabad,ads,32,male
C06023,308,0,0.0,0.0,0,308,0,No Interaction,0,0,0,0,medium,Chennai,ads,29,female
C06199,109,0,0.0,0.0,0,109,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,45,male
C04633,316,0,0.0,0.0,0,316,0,No Interaction,0,0,0,0,medium,Pune,ads,43,female
C05117,415,0,0.0,0.0,0,415,0,No Interaction,0,0,0,0,medium,Bangalore,organic,25,male
C07233,225,0,0.0,0.0,0,225,0,No Interaction,0,0,0,0,medium,Delhi,organic,36,male
C04268,680,0,0.0,0.0,0,680,0,No Interaction,0,0,0,0,high,Hyderabad,ads,40,male
C03541,764,0,0.0,0.0,0,764,0,No Interaction,0,0,0,0,medium,Jaipur,ads,38,male
C03681,369,0,0.0,0.0,0,369,0,No Interaction,0,0,0,0,high,Jaipur,ads,44,male
C06498,638,0,0.0,0.0,0,638,0,No Interaction,0,0,0,0,low,Bhubaneswar,ads,36,female
C03547,708,0,0.0,0.0,0,708,0,No Interaction,0,0,0,0,medium,Hyderabad,ads,33,male
C04932,525,0,0.0,0.0,0,525,0,No Interaction,0,0,0,0,low,Bhubaneswar,referral,47,female
C05311,672,0,0.0,0.0,0,672,0,No Interaction,0,0,0,0,high,Kolkata,ads,30,male
C02198,595,0,0.0,0.0,0,595,0,No Interaction,0,0,0,0,low,Bangalore,organic,27,female
C03784,702,0,0.0,0.0,0,702,0,No Interaction,0,0,0,0,medium,Jaipur,ads,49,male
C04838,126,0,0.0,0.0,0,126,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,59,male
C04973,771,0,0.0,0.0,0,771,0,No Interaction,0,0,0,0,high,Ahmedabad,ads,32,other
C07446,707,0,0.0,0.0,0,707,0,No Interaction,0,0,0,0,medium,Bhubaneswar,referral,45,male
C01569,358,0,0.0,0.0,0,358,0,No Interaction,0,0,0,0,high,Kolkata,referral,27,male
C04598,616,0,0.0,0.0,0,616,0,No Interaction,0,0,0,0,medium,Jaipur,organic,27,female
C05075,689,0,0.0,0.0,0,689,0,No Interaction,0,0,0,0,high,Jaipur,organic,26,male
C03898,263,0,0.0,0.0,0,263,0,No Interaction,0,0,0,0,medium,Ahmedabad,ads,35,other
C04412,760,0,0.0,0.0,0,760,0,No Interaction,0,0,0,0,high,Pune,ads,18,male
C06776,211,0,0.0,0.0,0,211,0,No Interaction,0,0,0,0,medium,Chennai,organic,35,male
C01479,344,0,0.0,0.0,0,344,0,No Interaction,0,0,0,0,high,Jaipur,organic,37,male
C02331,720,0,0.0,0.0,0,720,0,No Interaction,0,0,0,0,high,Jaipur,organic,35,female
C07627,121,0,0.0,0.0,0,121,0,No Interaction,0,0,0,0,medium,Kolkata,organic,49,male
