transaction_id,customer_id,product_id,transaction_date,quantity,price,discount
9074,C00467,P0117,2025-10-16,1,22643,0.21
9075,C00467,P0064,2025-12-07,3,26494,0.06
9076,C00467,P0011,2026-01-03,1,7915,0.03
9077,C00467,P0119,2026-01-24,2,45211,0.01
9078,C00467,P0007,2026-02-13,3,16826,0.02
9079,C00469,P0024,2024-04-24,3,1856,0.08
9080,C00469,P0011,2024-04-26,3,7915,0.0
9081,C00469,P0055,2024-04-27,3,1930,0.01
9082,C00469,P0047,2024-04-14,1,1018,0.07
9083,C00469,P0111,2024-04-30,1,8250,0.14
9084,C00469,P0120,2024-05-06,1,8402,0.06
9085,C00469,P0063,2024-06-25,3,3469,0.02
9086,C00469,P0043,2024-07-16,3,1946,0.02
9087,C00469,P0109,2024-07-16,2,1820,0.22
9088,C00469,P0087,2024-07-01,2,1522,0.1
9089,C00469,P0080,2024-08-27,3,2146,0.05
9090,C00469,P0039,2024-09-23,3,4937,0.09
9091,C00469,P0094,2024-09-09,2,8333,0.01
9092,C00469,P0104,2024-09-28,3,3266,0.02
9093,C00469,P0100,2024-09-28,2,2523,0.26
9094,C00469,P0015,2024-09-18,1,9498,0.19
9095,C00469,P0031,2024-09-11,2,28113,0.03
9096,C00469,P0061,2024-10-09,3,2770,0.08
9097,C00469,P0040,2024-11-08,1,7539,0.09
9098,C00469,P0070,2024-11-06,3,2480,0.05
9099,C00469,P0063,2024-11-17,3,3469,0.07
9100,C00469,P0014,2024-11-26,1,5630,0.05
9101,C00469,P0095,2024-11-05,3,5462,0.06
9102,C00469,P0109,2024-11-13,3,1820,0.05
9103,C00469,P0039,2024-11-27,1,4937,0.02
9104,C00469,P0031,2024-11-06,2,28113,0.02
9105,C00469,P0114,2024-12-01,3,856,0.16
9106,C00469,P0104,2024-12-12,3,3266,0.02
9107,C00469,P0098,2024-12-21,3,924,0.08
9108,C00469,P0015,2024-12-15,2,9498,0.05
9109,C00469,P0016,2024-12-31,1,14117,0.25
9110,C00469,P0111,2024-12-17,1,8250,0.07
9111,C00469,P0084,2024-12-28,1,4650,0.07
9112,C00469,P0052,2025-01-19,3,2681,0.04
9113,C00469,P0103,2025-01-09,1,2740,0.3
9114,C00469,P0061,2025-01-02,2,2770,0.04
9115,C00469,P0057,2025-02-28,1,19313,0.05
9116,C00469,P0075,2025-02-14,3,3023,0.28
9117,C00469,P0074,2025-02-16,2,38139,0.18
9118,C00469,P0015,2025-02-13,2,9498,0.11
9119,C00469,P0052,2025-02-06,1,2681,0.06
9120,C00469,P0115,2025-03-30,2,7554,0.05
9121,C00469,P0002,2025-03-10,2,1370,0.19
9122,C00469,P0069,2025-04-15,2,5639,0.03
9123,C00469,P0060,2025-04-07,3,11069,0.29
9124,C00469,P0039,2025-05-12,3,4937,0.0
9125,C00469,P0008,2025-05-17,1,1087,0.06
9126,C00469,P0042,2025-05-08,3,1953,0.04
9127,C00469,P0070,2025-05-25,1,2480,0.04
9128,C00469,P0095,2025-05-05,1,5462,0.15
9129,C00469,P0066,2025-05-31,3,2073,0.04
9130,C00469,P0072,2025-06-14,2,42315,0.04
9131,C00469,P0098,2025-06-28,1,924,0.05
9132,C00469,P0117,2025-06-26,3,22643,0.19
9133,C00469,P0043,2025-06-14,2,1946,0.1
9134,C00469,P0039,2025-06-30,1,4937,0.07
9135,C00469,P0082,2025-06-27,3,6509,0.01
9136,C00469,P0075,2025-06-14,2,3023,0.09
9137,C00469,P0084,2025-06-18,2,4650,0.01
9138,C00469,P0026,2025-06-11,1,1435,0.05
9139,C00469,P0042,2025-06-15,1,1953,0.1
9140,C00469,P0063,2025-07-16,1,3469,0.04
9141,C00469,P0120,2025-07-28,2,8402,0.28
9142,C00469,P0038,2025-07-19,2,3819,0.24
9143,C00469,P0083,2025-09-21,2,3718,0.04
9144,C00469,P0057,2025-09-11,3,19313,0.25
9145,C00469,P0006,2025-09-08,1,2561,0.21
9146,C00469,P0010,2025-10-06,3,260,0.03
9147,C00469,P0107,2025-11-03,1,4638,0.02
9148,C00469,P0058,2025-11-09,3,450,0.21
9149,C00469,P0104,2025-11-11,3,3266,0.23
9150,C00469,P0058,2025-12-03,2,450,0.06
9151,C00469,P0093,2025-12-23,3,9095,0.08
9152,C00469,P0024,2025-12-10,2,1856,0.04
9153,C00469,P0065,2025-12-12,3,4389,0.13
9154,C00469,P0093,2026-01-10,1,9095,0.04
9155,C00469,P0037,2026-02-18,2,2576,0.27
9156,C00469,P0079,2026-02-28,2,4936,0.04
9157,C00469,P0096,2026-02-24,2,3723,0.04
9158,C00469,P0012,2026-02-14,1,21340,0.12
9159,C00469,P0064,2026-02-28,3,26494,0.02
9160,C00469,P0072,2026-03-09,3,42315,0.06
9161,C00469,P0077,2026-03-26,3,17868,0.09
9162,C00469,P0076,2026-03-02,2,6650,0.24
9163,C00469,P0089,2026-03-14,3,1912,0.07
9164,C00469,P0083,2026-03-21,3,3718,0.04
9165,C00471,P0048,2024-07-22,3,2191,0.29
9166,C00471,P0021,2024-08-16,2,22916,0.04
9167,C00471,P0090,2024-08-24,1,1754,0.05
9168,C00471,P0038,2024-08-18,1,3819,0.09
9169,C00471,P0028,2024-09-19,3,2009,0.06
9170,C00471,P0104,2024-09-26,3,3266,0.19
9171,C00471,P0063,2024-09-11,1,3469,0.2
9172,C00471,P0086,2024-10-19,3,41602,0.03
9173,C00471,P0014,2024-10-10,2,5630,0.05
9174,C00471,P0038,2024-10-02,3,3819,0.27
9175,C00471,P0095,2024-10-19,1,5462,0.09
9176,C00471,P0102,2024-10-23,1,7244,0.21
9177,C00471,P0110,2024-11-23,1,2108,0.03
9178,C00471,P0065,2024-11-17,2,4389,0.01
9179,C00471,P0099,2024-11-04,2,1702,0.03
9180,C00471,P0043,2024-11-28,1,1946,0.03
9181,C00471,P0091,2024-11-29,2,4994,0.0
9182,C00471,P0026,2024-12-06,2,1435,0.24
9183,C00471,P0063,2024-12-31,2,3469,0.09
9184,C00471,P0061,2024-12-07,2,2770,0.07
9185,C00471,P0075,2025-01-05,1,3023,0.01
9186,C00471,P0001,2025-02-10,1,4758,0.26
9187,C00471,P0057,2025-02-11,3,19313,0.24
9188,C00471,P0120,2025-02-24,3,8402,0.07
9189,C00471,P0022,2025-03-26,3,2633,0.03
9190,C00471,P0116,2025-03-23,2,8497,0.09
9191,C00471,P0093,2025-03-20,1,9095,0.02
9192,C00471,P0037,2025-03-13,3,2576,0.07
9193,C00471,P0039,2025-03-08,1,4937,0.05
9194,C00471,P0028,2025-03-27,3,2009,0.07
9195,C00471,P0027,2025-04-05,2,7517,0.04
9196,C00471,P0082,2025-04-12,1,6509,0.04
9197,C00471,P0095,2025-04-23,2,5462,0.22
9198,C00471,P0041,2025-04-13,3,3073,0.16
9199,C00471,P0036,2025-06-03,1,2526,0.04
9200,C00471,P0060,2025-06-20,3,11069,0.09
9201,C00471,P0077,2025-06-26,1,17868,0.3
9202,C00471,P0101,2025-06-08,2,25363,0.09
9203,C00471,P0046,2025-07-03,3,37838,0.22
9204,C00471,P0044,2025-07-09,1,1799,0.07
9205,C00471,P0020,2025-07-22,1,1264,0.04
9206,C00471,P0093,2025-08-06,1,9095,0.05
9207,C00471,P0010,2025-08-13,1,260,0.01
9208,C00471,P0068,2025-08-17,2,40708,0.19
9209,C00471,P0093,2025-08-04,1,9095,0.09
9210,C00471,P0009,2025-08-28,2,2189,0.11
9211,C00471,P0064,2025-09-09,3,26494,0.02
9212,C00471,P0109,2025-09-07,2,1820,0.27
9213,C00471,P0014,2025-10-10,2,5630,0.04
9214,C00471,P0077,2025-10-23,2,17868,0.13
9215,C00471,P0077,2025-10-19,2,17868,0.02
9216,C00471,P0030,2025-11-11,1,1840,0.04
9217,C00471,P0078,2025-11-22,1,30202,0.03
9218,C00471,P0059,2025-11-07,1,2027,0.05
9219,C00471,P0061,2025-11-15,3,2770,0.2
9220,C00471,P0068,2025-12-05,1,40708,0.01
9221,C00471,P0078,2025-12-27,3,30202,0.03
9222,C00471,P0065,2025-12-24,1,4389,0.22
9223,C00471,P0014,2025-12-21,1,5630,0.03
9224,C00471,P0040,2025-12-24,1,7539,0.1
9225,C00471,P0087,2026-01-08,3,1522,0.13
9226,C00471,P0048,2026-01-25,2,2191,0.17
9227,C00471,P0080,2026-01-02,1,2146,0.1
9228,C00471,P0021,2026-01-24,3,22916,0.04
9229,C00471,P0022,2026-01-20,1,2633,0.0
9230,C00471,P0092,2026-02-02,3,803,0.06
9231,C00471,P0018,2026-02-22,1,17921,0.01
9232,C00471,P0051,2026-03-08,2,1000,0.13
9233,C00471,P0088,2026-03-01,1,35723,0.22
9234,C00471,P0060,2026-03-23,3,11069,0.03
9235,C00471,P0025,2026-03-12,1,23637,0.09
9236,C00471,P0101,2026-03-22,3,25363,0.1
9237,C00472,P0033,2024-09-19,3,1275,0.01
9238,C00472,P0030,2024-12-10,2,1840,0.07
9239,C00473,P0052,2025-05-11,3,2681,0.04
9240,C00473,P0092,2025-06-13,1,803,0.0
9241,C00473,P0081,2025-06-06,2,2835,0.06
9242,C00473,P0041,2025-06-10,1,3073,0.02
9243,C00473,P0092,2025-07-29,3,803,0.03
9244,C00473,P0107,2025-07-23,1,4638,0.06
9245,C00473,P0008,2025-09-11,2,1087,0.09
9246,C00473,P0022,2025-10-12,2,2633,0.06
9247,C00473,P0099,2025-12-10,2,1702,0.01
9248,C00473,P0042,2026-01-12,3,1953,0.0
9249,C00473,P0084,2026-02-18,1,4650,0.09
9250,C00473,P0059,2026-03-12,2,2027,0.03
9251,C00473,P0063,2026-03-21,2,3469,0.04
9252,C00474,P0064,2025-08-05,1,26494,0.01
9253,C00475,P0010,2025-01-07,2,260,0.07
9254,C00475,P0035,2025-02-11,2,2894,0.1
9255,C00475,P0017,2025-03-04,3,9441,0.07
9256,C00475,P0031,2025-04-20,3,28113,0.09
9257,C00475,P0005,2025-04-22,1,8411,0.19
9258,C00475,P0062,2025-04-22,1,2148,0.03
9259,C00475,P0053,2025-05-22,1,11969,0.08
9260,C00475,P0028,2025-06-07,2,2009,0.18
9261,C00475,P0098,2025-07-17,3,924,0.07
9262,C00475,P0045,2025-07-31,3,3767,0.1
9263,C00475,P0092,2025-07-07,1,803,0.06
9264,C00475,P0106,2025-07-29,2,1474,0.02
9265,C00475,P0088,2025-09-15,2,35723,0.06
9266,C00475,P0067,2025-10-04,3,2745,0.03
9267,C00475,P0101,2025-10-07,2,25363,0.13
9268,C00475,P0075,2025-11-16,3,3023,0.07
9269,C00475,P0013,2025-12-03,2,10349,0.1
9270,C00475,P0047,2026-01-24,2,1018,0.09
9271,C00475,P0010,2026-01-25,2,260,0.04
9272,C00475,P0030,2026-02-10,2,1840,0.09
9273,C00476,P0114,2025-08-12,3,856,0.04
9274,C00477,P0013,2025-09-14,1,10349,0.11
9275,C00477,P0053,2025-09-21,1,11969,0.09
9276,C00477,P0089,2025-09-20,2,1912,0.09
9277,C00477,P0070,2025-10-19,3,2480,0.07
9278,C00477,P0052,2025-10-23,1,2681,0.09
9279,C00477,P0098,2025-10-02,1,924,0.06
9280,C00477,P0033,2025-10-08,3,1275,0.27
9281,C00477,P0024,2025-10-08,3,1856,0.04
9282,C00477,P0031,2025-10-07,3,28113,0.04
9283,C00477,P0025,2025-11-29,2,23637,0.02
9284,C00477,P0111,2025-11-13,2,8250,0.06
9285,C00477,P0082,2025-11-03,1,6509,0.16
9286,C00477,P0024,2025-11-13,2,1856,0.01
9287,C00477,P0058,2025-12-29,3,450,0.12
9288,C00477,P0062,2025-12-17,2,2148,0.08
9289,C00477,P0048,2025-12-02,3,2191,0.07
9290,C00477,P0016,2025-12-21,2,14117,0.05
9291,C00477,P0099,2025-12-17,2,1702,0.27
9292,C00477,P0104,2026-01-30,3,3266,0.05
9293,C00477,P0105,2026-01-23,3,49247,0.14
9294,C00477,P0016,2026-01-13,3,14117,0.05
9295,C00477,P0037,2026-01-30,1,2576,0.02
9296,C00477,P0111,2026-01-20,3,8250,0.04
9297,C00477,P0005,2026-01-24,1,8411,0.02
9298,C00477,P0049,2026-01-03,1,2611,0.08
9299,C00477,P0114,2026-02-20,3,856,0.1
9300,C00477,P0021,2026-02-05,3,22916,0.09
9301,C00477,P0027,2026-02-07,1,7517,0.12
9302,C00477,P0079,2026-02-10,2,4936,0.08
9303,C00477,P0117,2026-02-19,3,22643,0.06
9304,C00477,P0087,2026-02-20,1,1522,0.18
9305,C00477,P0002,2026-03-23,1,1370,0.11
9306,C00477,P0012,2026-03-09,1,21340,0.07
9307,C00477,P0036,2026-03-21,3,2526,0.08
9308,C00478,P0116,2024-10-17,1,8497,0.03
9309,C00478,P0016,2024-10-21,3,14117,0.09
9310,C00478,P0044,2024-11-01,3,1799,0.01
9311,C00478,P0076,2024-11-26,2,6650,0.02
9312,C00478,P0022,2024-11-20,2,2633,0.29
9313,C00478,P0031,2024-11-26,1,28113,0.1
9314,C00478,P0074,2024-11-27,2,38139,0.07
9315,C00478,P0051,2024-11-13,3,1000,0.02
9316,C00478,P0040,2024-11-16,3,7539,0.28
9317,C00478,P0075,2024-12-27,3,3023,0.09
9318,C00478,P0002,2024-12-08,1,1370,0.07
9319,C00478,P0102,2024-12-10,1,7244,0.08
9320,C00478,P0078,2025-01-04,1,30202,0.03
9321,C00478,P0035,2025-01-27,2,2894,0.09
9322,C00478,P0084,2025-01-26,2,4650,0.03
9323,C00478,P0051,2025-01-20,1,1000,0.08
9324,C00478,P0080,2025-02-02,3,2146,0.08
9325,C00478,P0038,2025-02-03,3,3819,0.06
9326,C00478,P0048,2025-02-19,3,2191,0.05
9327,C00478,P0051,2025-02-28,2,1000,0.03
9328,C00478,P0001,2025-03-03,2,4758,0.15
9329,C00478,P0099,2025-04-24,2,1702,0.08
9330,C00478,P0036,2025-04-11,1,2526,0.18
9331,C00478,P0026,2025-05-30,2,1435,0.13
9332,C00478,P0102,2025-05-14,1,7244,0.1
9333,C00478,P0088,2025-05-10,3,35723,0.03
9334,C00478,P0053,2025-05-02,3,11969,0.07
9335,C00478,P0026,2025-06-29,2,1435,0.13
9336,C00478,P0036,2025-06-12,3,2526,0.06
9337,C00478,P0119,2025-06-16,1,45211,0.0
9338,C00478,P0105,2025-07-03,3,49247,0.08
9339,C00478,P0117,2025-07-09,1,22643,0.07
9340,C00478,P0022,2025-07-06,3,2633,0.01
9341,C00478,P0085,2025-07-23,1,9976,0.19
9342,C00478,P0087,2025-08-04,2,1522,0.22
9343,C00478,P0069,2025-08-19,3,5639,0.11
9344,C00478,P0004,2025-08-25,1,16775,0.26
9345,C00478,P0084,2025-08-08,1,4650,0.07
9346,C00478,P0029,2025-09-09,3,38761,0.05
9347,C00478,P0049,2025-10-07,3,2611,0.03
9348,C00478,P0015,2025-10-17,2,9498,0.06
9349,C00478,P0031,2025-10-26,1,28113,0.06
9350,C00478,P0003,2025-10-14,1,49187,0.09
9351,C00478,P0114,2025-10-18,1,856,0.06
9352,C00478,P0091,2025-10-25,1,4994,0.15
9353,C00478,P0078,2025-11-24,2,30202,0.06
9354,C00478,P0066,2025-11-24,1,2073,0.02
9355,C00478,P0043,2025-11-20,2,1946,0.07
9356,C00478,P0010,2025-11-10,2,260,0.04
9357,C00478,P0004,2025-12-12,1,16775,0.02
9358,C00478,P0013,2026-01-22,3,10349,0.12
9359,C00478,P0086,2026-01-19,3,41602,0.04
9360,C00478,P0069,2026-02-17,1,5639,0.01
9361,C00478,P0058,2026-02-17,1,450,0.05
9362,C00478,P0097,2026-03-05,3,6138,0.04
9363,C00478,P0008,2026-03-11,3,1087,0.1
9364,C00479,P0085,2024-10-19,2,9976,0.07
9365,C00479,P0035,2024-11-12,3,2894,0.01
9366,C00479,P0064,2024-11-28,3,26494,0.18
9367,C00479,P0106,2025-02-28,3,1474,0.07
9368,C00479,P0084,2025-03-01,1,4650,0.29
9369,C00479,P0044,2025-06-05,1,1799,0.09
9370,C00479,P0003,2025-07-23,1,49187,0.06
9371,C00479,P0013,2025-07-21,3,10349,0.1
9372,C00479,P0003,2025-08-05,2,49187,0.26
9373,C00479,P0047,2025-08-22,3,1018,0.02
9374,C00479,P0105,2025-10-10,1,49247,0.02
9375,C00479,P0119,2025-12-06,2,45211,0.05
9376,C00479,P0112,2026-01-13,2,9448,0.04
9377,C00479,P0065,2026-01-18,2,4389,0.25
9378,C00479,P0058,2026-01-14,3,450,0.07
9379,C00479,P0052,2026-01-18,2,2681,0.01
9380,C00479,P0007,2026-02-23,2,16826,0.1
9381,C00479,P0117,2026-03-05,1,22643,0.08
9382,C00479,P0098,2026-03-22,1,924,0.01
9383,C00479,P0082,2026-03-22,1,6509,0.29
9384,C00480,P0028,2024-12-31,3,2009,0.09
9385,C00480,P0047,2025-01-17,3,1018,0.06
9386,C00480,P0022,2025-01-05,1,2633,0.18
9387,C00480,P0011,2025-01-05,2,7915,0.04
9388,C00480,P0055,2025-01-20,1,1930,0.08
9389,C00480,P0032,2025-02-19,3,1956,0.06
9390,C00480,P0023,2025-02-12,1,2907,0.09
9391,C00480,P0020,2025-02-05,1,1264,0.06
9392,C00480,P0022,2025-02-25,1,2633,0.05
9393,C00480,P0061,2025-02-15,1,2770,0.06
9394,C00480,P0060,2025-03-26,2,11069,0.07
9395,C00480,P0026,2025-03-16,3,1435,0.05
9396,C00480,P0102,2025-03-22,2,7244,0.05
9397,C00480,P0103,2025-03-12,2,2740,0.08
9398,C00480,P0102,2025-03-15,2,7244,0.21
9399,C00480,P0047,2025-04-24,3,1018,0.03
9400,C00480,P0114,2025-04-22,3,856,0.06
9401,C00480,P0002,2025-05-31,3,1370,0.08
9402,C00480,P0097,2025-05-07,1,6138,0.03
9403,C00480,P0098,2025-05-10,3,924,0.05
9404,C00480,P0060,2025-05-19,2,11069,0.0
9405,C00480,P0086,2025-05-16,2,41602,0.01
9406,C00480,P0045,2025-06-08,3,3767,0.1
9407,C00480,P0103,2025-06-10,1,2740,0.16
9408,C00480,P0108,2025-06-07,3,11701,0.02
9409,C00480,P0052,2025-06-18,3,2681,0.01
9410,C00480,P0021,2025-07-26,3,22916,0.03
9411,C00480,P0114,2025-07-17,1,856,0.1
9412,C00480,P0018,2025-07-09,1,17921,0.03
9413,C00480,P0012,2025-08-14,2,21340,0.02
9414,C00480,P0033,2025-08-04,1,1275,0.28
9415,C00480,P0034,2025-08-25,1,3950,0.08
9416,C00480,P0070,2025-08-29,2,2480,0.27
9417,C00480,P0035,2025-08-01,1,2894,0.22
9418,C00480,P0114,2025-08-29,1,856,0.08
9419,C00480,P0014,2025-09-30,3,5630,0.09
9420,C00480,P0036,2025-09-10,2,2526,0.12
9421,C00480,P0100,2025-10-21,3,2523,0.1
9422,C00480,P0061,2025-10-22,3,2770,0.06
9423,C00480,P0092,2025-10-08,1,803,0.05
9424,C00480,P0081,2025-10-27,2,2835,0.03
9425,C00480,P0062,2025-10-10,1,2148,0.05
9426,C00480,P0036,2025-11-02,3,2526,0.04
9427,C00480,P0062,2025-11-16,2,2148,0.05
9428,C00480,P0064,2025-11-01,1,26494,0.0
9429,C00480,P0039,2025-11-18,2,4937,0.09
9430,C00480,P0042,2025-11-22,2,1953,0.09
9431,C00480,P0007,2025-11-27,1,16826,0.08
9432,C00480,P0097,2025-12-03,2,6138,0.07
9433,C00480,P0072,2025-12-17,1,42315,0.09
9434,C00480,P0110,2025-12-15,3,2108,0.14
9435,C00480,P0110,2025-12-30,3,2108,0.08
9436,C00480,P0071,2025-12-17,2,30313,0.16
9437,C00480,P0019,2025-12-02,3,4101,0.25
9438,C00480,P0084,2026-01-23,2,4650,0.04
9439,C00480,P0095,2026-01-15,1,5462,0.06
9440,C00480,P0004,2026-01-26,1,16775,0.02
9441,C00480,P0048,2026-01-31,3,2191,0.06
9442,C00480,P0009,2026-02-23,2,2189,0.03
9443,C00480,P0071,2026-02-26,1,30313,0.07
9444,C00480,P0084,2026-02-01,3,4650,0.01
9445,C00480,P0026,2026-02-04,1,1435,0.0
9446,C00480,P0052,2026-02-03,2,2681,0.27
9447,C00480,P0043,2026-02-21,1,1946,0.2
9448,C00481,P0030,2024-01-29,2,1840,0.06
9449,C00481,P0001,2024-02-01,3,4758,0.09
9450,C00481,P0076,2024-02-13,3,6650,0.07
9451,C00481,P0055,2024-02-14,2,1930,0.04
9452,C00481,P0105,2024-03-05,3,49247,0.18
9453,C00481,P0048,2024-03-30,1,2191,0.06
9454,C00481,P0102,2024-03-14,2,7244,0.06
9455,C00481,P0097,2024-03-09,3,6138,0.07
9456,C00481,P0058,2024-03-01,1,450,0.15
9457,C00481,P0115,2024-03-02,2,7554,0.1
9458,C00481,P0102,2024-04-23,3,7244,0.08
9459,C00481,P0051,2024-04-05,1,1000,0.05
9460,C00481,P0048,2024-04-12,2,2191,0.09
9461,C00481,P0041,2024-04-25,2,3073,0.06
9462,C00481,P0029,2024-04-11,2,38761,0.03
9463,C00481,P0059,2024-04-11,2,2027,0.12
9464,C00481,P0061,2024-04-30,2,2770,0.07
9465,C00481,P0112,2024-05-01,2,9448,0.14
9466,C00481,P0060,2024-05-28,1,11069,0.22
9467,C00481,P0040,2024-05-22,2,7539,0.06
9468,C00481,P0108,2024-05-02,3,11701,0.08
9469,C00481,P0024,2024-05-04,2,1856,0.06
9470,C00481,P0099,2024-05-15,1,1702,0.05
9471,C00481,P0063,2024-06-29,2,3469,0.02
9472,C00481,P0066,2024-06-29,2,2073,0.02
9473,C00481,P0120,2024-06-13,1,8402,0.05
9474,C00481,P0101,2024-06-17,1,25363,0.21
9475,C00481,P0052,2024-06-21,1,2681,0.03
9476,C00481,P0072,2024-07-11,3,42315,0.04
9477,C00481,P0096,2024-07-18,3,3723,0.1
9478,C00481,P0007,2024-08-03,1,16826,0.09
9479,C00481,P0007,2024-08-30,3,16826,0.12
9480,C00481,P0117,2024-08-24,1,22643,0.06
9481,C00481,P0109,2024-08-21,2,1820,0.1
9482,C00481,P0102,2024-09-20,1,7244,0.29
9483,C00481,P0086,2024-09-19,3,41602,0.03
9484,C00481,P0047,2024-09-30,3,1018,0.24
9485,C00481,P0066,2024-09-28,2,2073,0.08
9486,C00481,P0017,2024-10-02,1,9441,0.09
9487,C00481,P0101,2024-11-13,1,25363,0.1
9488,C00481,P0017,2024-11-14,2,9441,0.02
9489,C00481,P0065,2024-12-12,3,4389,0.07
9490,C00481,P0042,2024-12-24,3,1953,0.11
9491,C00481,P0006,2024-12-28,2,2561,0.04
9492,C00481,P0077,2024-12-10,1,17868,0.01
9493,C00481,P0013,2025-01-29,1,10349,0.03
9494,C00481,P0020,2025-01-14,1,1264,0.02
9495,C00481,P0087,2025-01-15,2,1522,0.05
9496,C00481,P0084,2025-02-20,2,4650,0.1
9497,C00481,P0058,2025-02-17,1,450,0.08
9498,C00481,P0111,2025-03-11,1,8250,0.0
9499,C00481,P0010,2025-03-11,3,260,0.04
9500,C00481,P0113,2025-03-31,2,1249,0.26
9501,C00481,P0067,2025-03-22,3,2745,0.24
9502,C00481,P0114,2025-03-27,2,856,0.1
9503,C00481,P0117,2025-03-02,2,22643,0.05
9504,C00481,P0087,2025-04-17,1,1522,0.09
9505,C00481,P0050,2025-04-19,1,14239,0.1
9506,C00481,P0019,2025-05-14,3,4101,0.07
9507,C00481,P0008,2025-05-24,2,1087,0.01
9508,C00481,P0077,2025-05-15,1,17868,0.02
9509,C00481,P0014,2025-05-23,3,5630,0.08
9510,C00481,P0081,2025-05-03,2,2835,0.06
9511,C00481,P0003,2025-05-05,1,49187,0.02
9512,C00481,P0014,2025-05-19,3,5630,0.09
9513,C00481,P0061,2025-06-11,1,2770,0.06
9514,C00481,P0031,2025-06-05,3,28113,0.0
9515,C00481,P0045,2025-06-06,2,3767,0.18
9516,C00481,P0075,2025-06-13,2,3023,0.06
9517,C00481,P0049,2025-06-27,1,2611,0.04
9518,C00481,P0098,2025-07-22,2,924,0.24
9519,C00481,P0038,2025-07-17,2,3819,0.08
9520,C00481,P0049,2025-07-13,1,2611,0.04
9521,C00481,P0067,2025-08-09,1,2745,0.02
9522,C00481,P0046,2025-08-30,1,37838,0.08
9523,C00481,P0055,2025-09-14,3,1930,0.05
9524,C00481,P0046,2025-10-11,1,37838,0.05
9525,C00481,P0119,2025-11-05,1,45211,0.02
9526,C00481,P0055,2026-01-07,3,1930,0.08
9527,C00481,P0098,2026-01-31,3,924,0.06
9528,C00481,P0108,2026-01-27,3,11701,0.09
9529,C00481,P0088,2026-01-28,3,35723,0.07
9530,C00481,P0090,2026-01-02,1,1754,0.14
9531,C00481,P0086,2026-01-27,3,41602,0.02
9532,C00481,P0054,2026-01-01,3,1408,0.04
9533,C00481,P0091,2026-02-05,2,4994,0.18
9534,C00481,P0117,2026-02-02,2,22643,0.01
9535,C00481,P0030,2026-02-12,2,1840,0.1
9536,C00481,P0048,2026-02-17,1,2191,0.09
9537,C00481,P0117,2026-03-27,1,22643,0.08
9538,C00482,P0021,2025-06-21,3,22916,0.07
9539,C00482,P0110,2025-09-30,3,2108,0.02
9540,C00484,P0057,2024-07-20,1,19313,0.02
9541,C00484,P0072,2024-08-24,1,42315,0.09
9542,C00484,P0116,2024-09-27,3,8497,0.06
9543,C00484,P0046,2024-09-10,2,37838,0.02
9544,C00484,P0049,2024-11-19,2,2611,0.08
9545,C00484,P0027,2024-12-31,3,7517,0.25
9546,C00484,P0034,2025-01-02,1,3950,0.08
9547,C00484,P0050,2025-02-07,3,14239,0.05
9548,C00484,P0092,2025-02-22,3,803,0.07
9549,C00484,P0107,2025-03-10,2,4638,0.12
9550,C00484,P0006,2025-03-02,1,2561,0.0
9551,C00484,P0034,2025-03-15,1,3950,0.1
9552,C00484,P0032,2025-03-05,3,1956,0.04
9553,C00484,P0001,2025-04-09,2,4758,0.04
9554,C00484,P0055,2025-05-29,3,1930,0.12
9555,C00484,P0044,2025-07-23,2,1799,0.04
9556,C00484,P0003,2025-12-03,1,49187,0.02
9557,C00484,P0113,2026-01-14,2,1249,0.09
9558,C00484,P0088,2026-01-13,3,35723,0.0
9559,C00484,P0023,2026-03-28,3,2907,0.01
9560,C00484,P0066,2026-03-15,3,2073,0.09
9561,C00484,P0030,2026-03-20,1,1840,0.07
9562,C00486,P0021,2025-11-20,3,22916,0.04
9563,C00486,P0101,2026-01-15,3,25363,0.12
9564,C00486,P0021,2026-02-07,3,22916,0.09
9565,C00486,P0105,2026-02-27,2,49247,0.1
9566,C00486,P0116,2026-02-25,2,8497,0.03
9567,C00486,P0069,2026-03-16,3,5639,0.19
9568,C00487,P0090,2025-04-07,3,1754,0.12
9569,C00487,P0076,2025-04-27,3,6650,0.02
9570,C00487,P0116,2025-04-24,2,8497,0.08
9571,C00487,P0116,2025-06-15,2,8497,0.1
9572,C00487,P0073,2025-07-09,2,4368,0.03
9573,C00487,P0066,2025-08-01,3,2073,0.1
9574,C00487,P0031,2025-08-30,2,28113,0.02
9575,C00487,P0100,2025-08-22,3,2523,0.05
9576,C00487,P0010,2025-10-28,2,260,0.28
9577,C00487,P0030,2025-11-17,3,1840,0.01
9578,C00487,P0013,2025-11-26,1,10349,0.03
9579,C00487,P0100,2025-11-03,1,2523,0.06
9580,C00487,P0110,2025-12-03,2,2108,0.1
9581,C00487,P0027,2025-12-29,3,7517,0.06
9582,C00487,P0041,2025-12-12,3,3073,0.03
9583,C00487,P0058,2026-01-23,1,450,0.15
9584,C00487,P0050,2026-01-10,2,14239,0.15
9585,C00487,P0094,2026-01-22,2,8333,0.26
9586,C00487,P0016,2026-01-11,3,14117,0.1
9587,C00487,P0049,2026-02-04,2,2611,0.0
9588,C00487,P0036,2026-03-28,1,2526,0.09
9589,C00487,P0094,2026-03-11,2,8333,0.08
9590,C00489,P0067,2024-11-25,1,2745,0.03
9591,C00489,P0043,2024-12-25,1,1946,0.01
